UserName,Embedded_text,Likes,Retweets,Tweet URL
@ufr1,Forecast 42 degrees. Plan for 18 holes with 7 x 500ml bottles of water ,,,https://twitter.com/ufr1/status/1525610873217241088
@ufr1,"Asked a patwari to comment on the pyaz & kukkri ka rate as he’s been bugging me with ‘mehngai mehngai’ shit for 3 years.. the guy talked from 1947 to the breaking of bangladesh and what not but wouldn’t answer the basic question.. 
Moral: patwari la ilaaj hai.",,,https://twitter.com/ufr1/status/1525934586198384640
@ufr1,"Aey lo.. 
@adnanactor
 akal fail honay ka koi time nahi hota
Tee
@_TeeKhan_
 · May 16
Adnan Siddiqui meets senior actor in London
Show this thread",,,https://twitter.com/ufr1/status/1526240326041600003
@ufr1,Just saw a detailed news report on “شہری ٹھنڈی مشروبات پی رہے ہیں” ,,,https://twitter.com/ufr1/status/1526530848463396864
@ufr1,The end of the cigarette fell off.. picked it up with a tissue & pressed it tight to put it out.. then after a minute or 2 noticed the tissue burning.. now the bed-sheet looks like this.. what to do now? ,,,https://twitter.com/ufr1/status/1527005241803444224
@Saif7219,"Emotional Video

Bohat zyada emotional video

Phir aati he Aamir Liaquat ki apologize wali video
3",,3,https://twitter.com/Saif7219/status/1525776985556930561
@Saif7219,"""Aur bhalai or burai barabar nahi hoskti, to (sakhti kalami ka) aese tareeqay se jawab do, jo bohat acha ho(aisa karne se tum dekho gay) ky jisme or tum mein dushmani thi goya wo tumahar garam josh dost hai"".

(Surah Fussilat Ayat 34)
1",,1,https://twitter.com/Saif7219/status/1526208615861956611
@Saif7219,"أَسْتَغْفِرُ اللّٰهَ 

“I ask forgiveness from Allah”.
1",,1,https://twitter.com/Saif7219/status/1526234958255243266
@Saif7219,"Screenshots don't scare me. I know what I said and Ima still lie
1
4",,4,https://twitter.com/Saif7219/status/1526996911668051968
@Saif7219,"It the end of the day, it's only you and your pending assignments
3",,3,https://twitter.com/Saif7219/status/1526996724203528192
@Saif7219,I can't wait to get married and not invite people who thought they were coming lmao,,,https://twitter.com/Saif7219/status/1526996693526495233
